order_id,order_date,customer_id,customer_name,product_name,category,quantity,unit_price,total_sales,payment_method
A17027,08/01/2026,C9970,Charles Powell,dream,Electronics,5,43651.87,161607.37,NetBanking
A17028,02/01/2026,C2893,Randy Hardy,author,Fashion,4,3874.17,15396.77,NetBanking
A17029,01/01/2026,C8675,Jim White,floor,Home,2,39056.20,60288.58,NetBanking
A17030,29/01/2026,C8883,Peter Brown,employee,Home,4,9076.82,31269.02,COD
A17031,03/01/2026,C2374,Gerald Munoz,generation,Electronics,3,7537.54,18905.71,UPI
A17032,05/02/2026,C2391,Steve Cook,look,Home,4,35568.53,135247.62,Card
A17033,26/01/2026,C4881,Robert Thomas,sometimes,Home,5,29678.06,123302.95,COD
A17034,03/01/2026,C7225,Jessica Yu,join,Fashion,5,22654.77,92983.25,NetBanking
A17035,29/01/2026,C5003,Julie Harris,myself,Electronics,2,44890.21,62886.31,NetBanking
A17036,24/01/2026,C8083,Judy Frazier,color,Home,3,4552.90,11456.91,Card
A17037,22/01/2026,C6938,Glenn Taylor,amount,Fashion,4,17326.82,62400.36,UPI
A17038,02/01/2026,C4940,Robert Bentley,pass,Electronics,4,40201.26,159316.61,COD
A17039,22/01/2026,C7966,Lindsey Arroyo,less,Electronics,3,11000.79,23497.30,COD
A17040,31/01/2026,C8679,Laurie Reeves,all,Electronics,5,6816.87,32831.57,NetBanking
A17041,04/01/2026,C2389,Justin Johnson,phone,Fashion,3,17413.25,47656.59,Card
A17042,12/01/2026,C1039,Sean Spencer,paper,Fashion,2,22079.10,40315.05,UPI
A17043,02/02/2026,C9239,Christina Reyes,present,Home,1,6966.01,6718.45,UPI
A17044,31/01/2026,C5694,Christine Gray,popular,Fashion,2,49648.00,73611.43,COD
A17045,25/01/2026,C5971,Terri Greene,tax,Electronics,3,17896.16,40853.35,Card
A17046,16/01/2026,C9204,Miss Kathryn Osborn DVM,firm,Electronics,2,47315.45,78567.52,UPI
A17047,22/01/2026,C8620,Joshua Ortiz,assume,Home,4,13292.44,48462.74,COD
A17048,11/01/2026,C1319,Rodney Robles,scientist,Home,5,16022.31,66526.42,COD
A17049,25/01/2026,C7441,Samuel Cruz,now,Home,4,10984.47,33868.53,NetBanking
A17050,20/01/2026,C9575,Robert Miller,require,Home,1,22766.05,21277.63,NetBanking
A17051,26/01/2026,C6779,Nicholas Waters,manager,Electronics,5,18805.03,90285.03,UPI
A17052,03/01/2026,C2144,Carrie Fitzgerald,rate,Fashion,3,47142.31,140151.39,Card
A17053,24/01/2026,C1207,Robert Davis,catch,Home,4,1613.34,5994.31,UPI
A17054,18/01/2026,C6310,Melanie Wilson,although,Home,5,48904.87,198187.53,Card
A17055,19/01/2026,C4468,Alexander Miller,blood,Electronics,3,16764.11,35339.81,NetBanking
A17056,21/01/2026,C4805,Patrick Edwards,others,Fashion,4,2974.36,10098.91,COD
A17057,14/01/2026,C3998,Elizabeth Lambert,growth,Electronics,5,24488.76,107800.01,COD
A17058,10/02/2026,C6298,Barbara Taylor,study,Home,2,48287.12,93757.77,UPI
A17059,10/02/2026,C1267,Angela Frey,senior,Electronics,3,36527.05,87732.16,Card
A17060,10/01/2026,C1063,Brittany Davis,in,Home,3,2911.55,7020.11,COD
A17061,16/01/2026,C6537,Michael Cox,radio,Fashion,4,15002.65,54739.26,Card
A17062,21/01/2026,C8888,Andre Mann,head,Home,3,21205.08,56660.78,UPI
A17063,01/01/2026,C1148,Robert Nicholson,your,Fashion,5,15126.76,62814.31,UPI
A17064,02/01/2026,C2806,Michael Wells,save,Electronics,5,9268.04,35302.07,COD
A17065,02/01/2026,C9177,Virginia Garcia,magazine,Fashion,1,36945.10,32210.75,COD
A17066,06/02/2026,C4066,Katherine Martinez,same,Fashion,2,24621.10,35015.56,COD
A17067,02/01/2026,C8395,Juan Merritt,campaign,Home,5,26349.19,110763.17,UPI
A17068,18/01/2026,C5157,Nicole Miller,several,Fashion,5,3879.30,18130.53,UPI
A17069,17/01/2026,C6814,Elizabeth Watson,according,Home,5,15195.52,60092.06,COD
A17070,04/02/2026,C9999,Mark Simmons,sport,Home,2,20460.67,35225.16,COD
A17071,16/01/2026,C6877,Mr. Sean Rosario PhD,sister,Fashion,2,22210.02,36973.76,Card
A17072,31/01/2026,C2675,Austin Anderson,return,Electronics,1,26677.70,23612.84,Card
A17073,05/02/2026,C9230,Brent Strong,party,Electronics,5,37450.51,153580.53,UPI
A17074,15/01/2026,C5160,Joyce Lynch,discover,Electronics,5,16083.28,64388.04,NetBanking
A17075,06/01/2026,C3015,Ronald Johnson,unit,Home,1,16380.33,12566.36,COD
A17076,07/01/2026,C3631,Maria Campbell,foot,Electronics,4,16847.66,53968.21,Card
A17077,03/01/2026,C7607,Lee Miller,wait,Fashion,3,5509.73,13152.72,NetBanking
A17078,27/01/2026,C5645,Connor Preston,issue,Home,1,1896.39,1627.09,UPI
A17079,26/01/2026,C3885,Melissa Kerr,affect,Electronics,2,4793.73,9570.30,Card
A17080,02/02/2026,C3250,Robert Pineda,chair,Home,1,6714.41,5335.02,COD
A17081,05/02/2026,C2641,Dawn Miranda,state,Fashion,2,25811.55,41869.76,COD
A17082,10/01/2026,C2728,Leslie Jenkins,toward,Home,3,41263.18,101554.12,NetBanking
A17083,11/01/2026,C8632,Terri Greene,to,Fashion,4,24153.76,96672.64,UPI
A17084,09/01/2026,C7441,Cory Jones,tree,Electronics,5,40408.75,179917.19,UPI
A17085,01/01/2026,C9804,Chris Evans,none,Fashion,4,21541.51,81016.94,NetBanking
A17086,27/01/2026,C4848,Erica Taylor,keep,Home,5,14658.89,70445.72,COD
A17087,28/01/2026,C8147,Tracy Sims,organization,Electronics,5,38768.23,188140.88,NetBanking
A17088,20/01/2026,C5363,Claudia Hamilton,heavy,Fashion,1,28166.72,22944.14,NetBanking
A17089,14/01/2026,C4462,Michael Perez,threat,Fashion,4,44712.24,157410.41,NetBanking
A17090,05/02/2026,C2712,Patrick Huffman,husband,Home,2,35838.44,63216.38,Card
A17091,05/01/2026,C3326,Carlos Ferguson,say,Fashion,1,22344.86,22040.13,NetBanking
A17092,12/01/2026,C1592,Dale Roberts,notice,Electronics,4,1730.86,6450.84,Card
A17093,07/02/2026,C2233,Lisa Anderson,clearly,Electronics,2,5570.49,7972.91,Card
A17094,12/01/2026,C7826,Jesse Johnson,fine,Electronics,3,15189.83,44715.70,COD
A17095,31/01/2026,C2250,Don Crawford,white,Electronics,3,22779.54,68412.08,COD
A17096,16/01/2026,C9325,Jonathan Gonzalez,must,Fashion,1,27620.36,21946.84,COD
A17097,14/01/2026,C9322,Wayne Torres,feel,Fashion,4,18715.74,65962.60,COD
A17098,02/02/2026,C4387,Debra Walker,film,Home,5,40412.04,200160.72,Card
A17099,30/01/2026,C1329,Albert Wright,open,Home,5,41197.03,177204.34,COD
A17100,25/01/2026,C2266,Austin Rios,follow,Electronics,3,3211.26,8503.79,NetBanking
A17101,08/01/2026,C1755,Timothy James,key,Fashion,2,8882.40,16573.60,COD
A17102,25/01/2026,C4498,Debra Carter,walk,Fashion,2,6294.81,11666.07,UPI
A17103,30/01/2026,C9380,William Figueroa,hotel,Fashion,3,48808.69,140675.61,COD
A17104,07/02/2026,C8391,Melissa Hampton,consider,Electronics,2,21356.66,30852.00,COD
A17105,01/02/2026,C8464,Annette Ingram,short,Home,5,32293.91,126011.13,Card
A17106,07/01/2026,C1006,Robert Jones,according,Home,2,10046.39,16392.82,UPI
A17107,12/01/2026,C4754,George Hunt,might,Electronics,1,42282.14,31732.99,Card
A17108,22/01/2026,C2176,Emily Ramirez,voice,Home,1,16474.56,15755.76,COD
A17109,17/01/2026,C5180,Caitlin Bridges,call,Electronics,5,2717.19,12706.40,NetBanking
A17110,19/01/2026,C3090,Kevin Lewis,term,Electronics,4,38950.60,146594.05,Card
A17111,30/01/2026,C1401,Angela Sloan,his,Home,1,9242.26,7614.40,NetBanking
A17112,20/01/2026,C4215,Chad Bennett,window,Home,4,24022.69,88489.25,NetBanking
A17113,01/02/2026,C4775,Alyssa Harris,my,Home,1,31170.28,28721.54,UPI
A17114,09/02/2026,C9906,Anthony Adkins,myself,Fashion,3,32873.07,73051.87,UPI
A17115,16/01/2026,C3206,Shannon Salas,toward,Home,2,14882.39,22944.36,Card
A17116,14/01/2026,C2633,Laurie Logan,mean,Home,2,15987.92,25605.27,NetBanking
A17117,04/02/2026,C4454,Kelly Gonzales,century,Home,1,44365.99,32029.31,UPI
A17118,04/02/2026,C8051,Jessica Singleton,medical,Electronics,5,3096.67,15155.96,COD
A17119,12/01/2026,C6908,Daniel Barker,raise,Fashion,1,47574.44,40088.93,NetBanking
A17120,16/01/2026,C7048,Shelley Harvey,science,Electronics,2,43659.95,70825.84,NetBanking
A17121,08/02/2026,C6382,April Walker,rich,Fashion,1,3884.51,2949.22,Card
A17122,10/02/2026,C4208,Matthew Wheeler,ball,Fashion,2,31101.86,60360.94,UPI
A17123,02/01/2026,C3018,Christina Mitchell,clear,Electronics,3,20385.76,53261.99,NetBanking
A17124,06/01/2026,C7785,Matthew Young,area,Fashion,4,32284.50,112398.22,COD
A17125,31/01/2026,C3591,Kevin Nash,cup,Electronics,2,25938.63,37917.38,Card
A17126,31/01/2026,C3897,Brian Hernandez,morning,Home,4,31733.59,106668.44,UPI
A17127,07/02/2026,C6969,Jane Schmidt,husband,Electronics,5,43566.68,154697.05,NetBanking
A17128,01/02/2026,C7666,Christopher Munoz,sport,Home,1,20872.34,19278.93,NetBanking
A17129,21/01/2026,C2645,Karen Villanueva,age,Electronics,1,16311.49,14805.16,Card
A17130,04/02/2026,C4261,Ernest Solis,imagine,Fashion,1,10465.13,9882.35,COD
A17131,19/01/2026,C4637,Dillon Hernandez,successful,Fashion,1,36512.51,32592.12,COD
A17132,10/02/2026,C1613,Lacey Graham,wall,Fashion,5,35072.28,173701.38,NetBanking
A17133,09/02/2026,C2776,Jason Smith,hit,Home,5,37912.67,142243.44,COD
A17134,07/01/2026,C2911,Justin Warren,ball,Electronics,1,28496.42,25415.93,COD
A17135,02/02/2026,C6374,Andrea Shepard,contain,Fashion,4,20479.36,76218.95,COD
A17136,04/01/2026,C4179,Gabriel Fritz,even,Electronics,5,41411.16,167745.71,UPI
A17137,17/01/2026,C6101,William Neal MD,experience,Home,4,17141.60,58417.39,Card
A17138,10/01/2026,C6507,Jason Mora,sense,Electronics,5,2480.34,11917.13,Card
A17139,15/01/2026,C7468,Anne Guerrero,ok,Fashion,5,8947.45,31908.16,COD
A17140,16/01/2026,C2688,Martin Williams,well,Fashion,2,28664.08,45949.10,Card
A17141,14/01/2026,C3031,Miguel Adams,alone,Fashion,5,42997.49,169953.36,NetBanking
A17142,10/02/2026,C6169,Mario Miles,letter,Home,3,17276.62,44642.31,Card
A17143,03/02/2026,C9036,Stephen Morgan,price,Home,4,18988.46,59391.92,Card
A17144,01/01/2026,C7172,Shaun Vang,gas,Fashion,1,19804.38,16499.41,COD
A17145,28/01/2026,C1485,Michael Carlson,minute,Home,1,29012.68,23896.84,COD
A17146,01/02/2026,C8037,Douglas Campbell,degree,Home,2,40631.58,61898.12,Card
A17147,27/01/2026,C6798,Denise Nguyen,growth,Home,2,20182.09,37627.16,COD
A17148,07/01/2026,C7775,Nicole White,system,Electronics,2,33957.28,58455.76,NetBanking
A17149,10/02/2026,C7811,Emily Casey,describe,Home,4,31923.36,121402.51,NetBanking
A17150,22/01/2026,C8825,Paul Smith,material,Fashion,5,45686.58,196577.04,UPI
A17151,05/01/2026,C5135,Sarah Rowe,improve,Fashion,1,36447.40,26703.11,NetBanking
A17152,01/01/2026,C1272,Sarah Perez,quality,Electronics,3,44931.62,109317.22,UPI
A17153,19/01/2026,C5692,Cameron Thomas,tonight,Home,4,24834.25,83553.67,COD
A17154,05/01/2026,C1613,Monica Rios,although,Fashion,1,47055.90,46241.64,UPI
A17155,28/01/2026,C5421,Jessica Schultz,political,Fashion,3,9627.42,26428.39,UPI
A17156,25/01/2026,C5794,Kathleen Moran,again,Fashion,4,3334.69,12152.19,UPI
A17157,05/02/2026,C2807,Jeffrey Tyler,few,Fashion,1,19214.28,14061.93,UPI
A17158,06/02/2026,C6620,Gabriel Middleton,bit,Fashion,5,3231.60,14278.09,COD
A17159,05/02/2026,C1215,Robert Ruiz,say,Home,3,41784.20,96560.83,NetBanking
A17160,04/02/2026,C6457,Steven Herring,box,Home,5,24698.39,98818.67,COD
A17161,15/01/2026,C9913,Anna Daniels,majority,Electronics,3,13986.49,29851.47,NetBanking
A17162,25/01/2026,C4627,Jennifer Ortega,really,Electronics,4,19949.73,75899.15,Card
A17163,06/01/2026,C1703,Robert Ashley,conference,Fashion,1,24734.41,23378.71,Card
A17164,05/02/2026,C7126,Bailey Moore,three,Home,3,21201.54,54772.20,Card
A17165,14/01/2026,C7445,Jason Davis,matter,Fashion,2,36106.46,52786.18,COD
A17166,13/01/2026,C9604,Robert Ingram,need,Electronics,2,21893.29,37753.68,NetBanking
A17167,07/01/2026,C9848,Richard Smith,talk,Fashion,1,28633.17,22425.46,Card
A17168,19/01/2026,C5448,John Martinez MD,and,Fashion,5,48962.98,220355.36,Card
A17169,06/02/2026,C5175,Samantha Lee,include,Fashion,4,18778.29,63941.27,Card
A17170,05/02/2026,C1128,Jennifer Parker,them,Electronics,1,12674.38,11181.03,Card
A17171,04/02/2026,C4496,Brittany Brown,shake,Fashion,3,10915.87,31571.16,NetBanking
A17172,10/01/2026,C6207,Joseph Davis,hear,Fashion,3,45095.02,134062.76,COD
A17173,14/01/2026,C5885,Lisa Johnson,off,Electronics,2,23587.44,34044.14,NetBanking
A17174,10/01/2026,C6411,Tracy Hickman,mention,Home,1,19705.09,14513.68,NetBanking
A17175,09/01/2026,C7067,Roy Larson,throw,Electronics,1,21270.76,16273.43,UPI
A17176,09/01/2026,C1297,Michael Martinez,effort,Electronics,3,6443.26,14560.36,NetBanking
A17177,18/01/2026,C9295,Jamie Vargas,good,Fashion,3,24211.30,69130.49,COD
A17178,29/01/2026,C2384,Isaiah Schneider,figure,Fashion,2,5914.00,8582.67,NetBanking
A17179,12/01/2026,C3114,Allison Esparza,alone,Fashion,5,47278.15,198717.76,COD
A17180,07/02/2026,C2642,Michael Skinner,scene,Fashion,4,414.02,1519.00,Card
A17181,10/02/2026,C9046,William Smith,remember,Fashion,4,28093.21,103423.19,Card
A17182,10/01/2026,C3706,Austin Perez,show,Fashion,5,18643.53,78384.89,Card
A17183,16/01/2026,C9334,Anthony Scott,care,Electronics,3,992.31,2826.31,NetBanking
A17184,27/01/2026,C7705,Raymond Ward,sense,Fashion,2,33554.26,48353.20,NetBanking
A17185,22/01/2026,C4461,Greg Noble,air,Electronics,4,13213.11,47666.73,NetBanking
A17186,20/01/2026,C6165,Mckenzie Banks,another,Electronics,1,40022.62,36545.76,COD
A17187,04/02/2026,C2648,Erica Ramos,fight,Electronics,4,18427.33,60473.66,NetBanking
A17188,31/01/2026,C4042,Jennifer Hodges,tend,Electronics,5,30927.60,126870.69,UPI
A17189,17/01/2026,C5321,Michael Hall,music,Home,1,9562.63,7132.81,Card
A17190,24/01/2026,C9412,Fred Crawford,quickly,Home,3,16607.23,41886.07,Card
A17191,09/02/2026,C5228,Heather Wilkerson,become,Fashion,4,47220.19,143626.19,COD
A17192,23/01/2026,C4389,Brian Davidson,member,Electronics,5,37518.43,153894.49,COD
A17193,09/01/2026,C7525,Jennifer Martin,everyone,Electronics,3,46949.68,128310.53,COD
A17194,09/01/2026,C2583,Christopher Hancock,own,Home,4,10785.76,41998.59,NetBanking
A17195,06/02/2026,C7978,Nicole Lopez,describe,Home,3,41082.14,106076.22,NetBanking
A17196,09/01/2026,C9315,Ryan Blanchard,maintain,Electronics,4,38199.59,114649.77,COD
A17197,02/02/2026,C4254,Nicole Chen,bank,Home,1,12177.74,10334.91,UPI
A17198,23/01/2026,C6249,Morgan Brown,matter,Home,2,30736.15,61545.19,Card
A17199,21/01/2026,C1411,Kevin Parker,body,Fashion,3,23353.39,68680.51,NetBanking
A17200,15/01/2026,C9950,James Ruiz,standard,Electronics,3,37228.98,78288.72,NetBanking
A17201,15/01/2026,C5527,Matthew Skinner,control,Electronics,5,43144.15,202806.60,UPI
A17202,01/01/2026,C4218,John Morgan,heart,Electronics,5,37318.84,182927.70,Card
A17203,29/01/2026,C4058,William Garrett,have,Electronics,5,49441.64,222626.93,UPI
A17204,05/02/2026,C9410,Miss Terri Jimenez MD,risk,Electronics,1,32470.70,24489.78,UPI
A17205,10/01/2026,C6586,Elizabeth Brown,get,Fashion,5,5709.22,22317.06,Card
A17206,01/01/2026,C5301,Kenneth Contreras,husband,Home,5,7894.30,34794.57,Card
A17207,04/01/2026,C6211,Trevor Johnson,admit,Electronics,1,31570.57,29712.98,UPI
A17208,01/02/2026,C8124,Christina Buckley,measure,Electronics,2,10893.44,21251.78,COD
A17209,26/01/2026,C6569,Carla Wilson,apply,Home,4,29488.15,112105.57,COD
A17210,10/01/2026,C3170,Samantha Wright,dark,Home,2,29226.80,46874.05,COD
A17211,02/01/2026,C7954,Monica Davis,those,Fashion,2,4143.42,7679.79,COD
A17212,11/01/2026,C2978,Jill Olson,born,Home,3,31295.52,66738.99,COD
A17213,18/01/2026,C7985,Brandon West,perhaps,Fashion,1,36134.36,26867.20,NetBanking
A17214,01/02/2026,C8403,Richard Duncan,edge,Home,1,6878.63,6785.53,UPI
A17215,08/01/2026,C6413,Martha Evans,who,Electronics,1,16857.00,14063.37,UPI
A17216,09/02/2026,C7829,Brad Neal,experience,Electronics,2,6670.80,9940.53,COD
A17217,08/01/2026,C9517,Courtney Moreno,address,Home,3,28642.05,67131.79,Card
A17218,25/01/2026,C5073,Natalie Moyer,cultural,Fashion,2,7890.43,14615.21,UPI
A17219,09/02/2026,C4676,Denise Rodriguez,seek,Electronics,5,23653.71,86451.82,UPI
A17220,04/02/2026,C5740,Gregg Martinez,than,Home,4,28852.71,81991.35,COD
A17221,15/01/2026,C2205,Bradley Lopez,piece,Electronics,1,20502.13,17533.62,NetBanking
A17222,03/02/2026,C6607,Meghan Weaver,trouble,Electronics,5,26290.77,105235.48,Card
A17223,02/01/2026,C8379,Sean Hernandez,blue,Electronics,3,11424.80,31633.52,NetBanking
A17224,02/02/2026,C9275,Trevor Young,become,Electronics,3,21023.87,59371.14,COD
A17225,29/01/2026,C1371,Tonya Maldonado,character,Electronics,4,17648.98,59395.01,Card
A17226,04/02/2026,C9660,Lori Carpenter,mean,Home,4,19423.52,72310.85,COD
A17227,02/01/2026,C2698,Rebecca Turner,college,Home,1,21948.43,18363.97,UPI
A17228,10/01/2026,C2170,Amy Larson,data,Electronics,4,25350.87,78165.25,UPI
A17229,10/02/2026,C8483,Molly Glass,among,Home,2,12424.94,18417.55,UPI
A17230,20/01/2026,C3175,Misty Young,edge,Home,5,43023.45,208768.78,UPI
A17231,05/01/2026,C9980,Dana Mack,attorney,Home,2,46150.14,92443.38,UPI
A17232,23/01/2026,C8246,William Carpenter,hold,Home,2,33749.94,57465.04,UPI
A17233,30/01/2026,C8706,Rebekah Zimmerman,night,Home,3,28794.96,70948.66,NetBanking
A17234,06/02/2026,C2438,Charles Christensen,who,Fashion,1,19324.56,16470.82,Card
A17235,08/01/2026,C3943,Ashley Huber,party,Home,2,30175.25,58064.18,UPI
A17236,28/01/2026,C3505,Mitchell Smith,discussion,Fashion,3,16807.07,35403.00,NetBanking
A17237,07/02/2026,C6128,Mary Jones,professor,Home,5,29353.48,126353.88,Card
A17238,04/02/2026,C5286,Angela Hodges,nearly,Home,1,30155.25,25064.74,COD
A17239,08/01/2026,C5720,Elizabeth Bradley,local,Home,5,44291.02,219269.97,NetBanking
A17240,07/02/2026,C3393,Michaela Hughes,light,Electronics,4,31392.49,94309.51,COD
A17241,09/02/2026,C1985,Joseph Rodriguez,ability,Electronics,4,37405.51,110797.70,UPI
A17242,07/01/2026,C7869,Katie Valenzuela,human,Home,2,13412.24,19971.02,UPI
A17243,05/02/2026,C4019,Ryan Coleman,trade,Fashion,5,46243.17,191993.39,NetBanking
A17244,06/02/2026,C6625,Stanley Briggs,hear,Electronics,2,36399.88,70030.63,NetBanking
A17245,27/01/2026,C9766,Alicia Hall,ball,Electronics,3,3751.49,10268.35,COD
A17246,11/01/2026,C9902,Kelly Fisher,song,Electronics,5,4654.88,19696.41,NetBanking
A17247,19/01/2026,C1593,Teresa Cummings,morning,Electronics,4,36115.56,131585.24,Card
A17248,12/01/2026,C8546,Timothy Poole,back,Electronics,3,48016.54,138391.86,Card
A17249,02/02/2026,C2212,Joanna Martin,believe,Home,4,9245.37,31160.87,NetBanking
A17250,15/01/2026,C4392,Ms. Savannah Orr DDS,month,Fashion,5,37913.13,149812.83,COD
A17251,06/02/2026,C3792,Wanda Garcia,chair,Fashion,3,24545.04,62654.37,COD
A17252,08/01/2026,C5325,Matthew Beard,look,Fashion,5,41358.26,190393.57,Card
A17253,14/01/2026,C5162,Lori Miller,worry,Home,3,15697.56,39635.12,NetBanking
A17254,01/02/2026,C9113,Priscilla Jensen,age,Home,2,7341.32,14591.11,UPI
A17255,20/01/2026,C6587,Mr. Christopher Kim,white,Home,4,43641.27,127501.85,NetBanking
A17256,10/01/2026,C4024,Sheri Davis,nation,Fashion,4,29409.29,83584.20,Card
A17257,22/01/2026,C2598,Colton Garner,position,Fashion,2,33997.82,66024.77,NetBanking
A17258,12/01/2026,C6946,Jenna Reynolds,strong,Electronics,4,45781.93,128313.64,Card
A17259,05/02/2026,C8192,Cynthia Schwartz,carry,Fashion,1,22895.12,16795.97,Card
A17260,17/01/2026,C8939,Ellen Knapp,miss,Electronics,4,7457.03,25710.93,UPI
A17261,07/01/2026,C8172,Natalie Cole,million,Fashion,4,15715.46,61098.96,COD
A17262,26/01/2026,C8925,Dr. Carla Smith,resource,Fashion,1,36771.10,36106.14,UPI
A17263,08/01/2026,C7271,Marcus Wagner,seem,Electronics,3,8670.68,20919.73,UPI
A17264,10/01/2026,C6407,Christopher Jennings,another,Electronics,3,43536.13,129361.45,NetBanking
A17265,08/01/2026,C7974,David Craig,quite,Home,3,21612.53,53261.19,NetBanking
A17266,20/01/2026,C1926,Julia Nash,go,Home,3,40924.06,120378.57,COD
A17267,10/01/2026,C6417,Charles Reynolds,sure,Home,2,23549.65,37279.42,Card
A17268,15/01/2026,C9448,Emily Wells DDS,strong,Fashion,4,21351.20,74369.06,NetBanking
A17269,16/01/2026,C1212,Jennifer Strong,read,Home,2,35474.74,58236.55,Card
A17270,08/01/2026,C7766,Angela Baxter,low,Electronics,2,12299.32,21441.41,COD
A17271,09/02/2026,C9729,Mary Sullivan,our,Electronics,5,26611.92,114456.07,NetBanking
A17272,17/01/2026,C9883,Frank Davenport MD,dinner,Fashion,5,16723.23,67781.72,COD
A17273,10/01/2026,C6104,Scott Gray,skin,Home,1,25448.44,25085.00,UPI
A17274,07/02/2026,C9042,Nicolas Smith,sort,Electronics,4,14281.69,56683.72,UPI
A17275,26/01/2026,C3058,Renee Smith,care,Electronics,3,20602.09,48343.58,NetBanking
A17276,27/01/2026,C4612,Troy Raymond,network,Home,1,34525.37,27648.34,NetBanking
A17277,22/01/2026,C1860,Gail Thornton,treatment,Fashion,4,18775.19,65476.98,NetBanking
A17278,25/01/2026,C9152,Tina Richardson,five,Fashion,5,16091.42,77328.59,COD
A17279,29/01/2026,C5575,Jonathan Parrish,anything,Fashion,4,1268.15,5067.94,COD
A17280,21/01/2026,C6172,Benjamin Winters,how,Electronics,1,10192.82,8983.00,UPI
A17281,17/01/2026,C8332,Christopher Little,happy,Fashion,3,49547.59,133881.84,Card
A17282,08/01/2026,C8816,Mark Hahn,fish,Fashion,2,25506.52,45535.12,COD
A17283,18/01/2026,C6451,Kelly Wilson,interview,Fashion,1,24176.36,22610.84,NetBanking
A17284,23/01/2026,C1710,Christopher Smith,really,Fashion,2,2169.94,3376.46,NetBanking
A17285,27/01/2026,C3757,Melissa Cuevas,effect,Electronics,4,43123.22,120858.77,COD
A17286,31/01/2026,C4111,Scott Lopez,police,Fashion,4,12119.31,38356.77,COD
A17287,27/01/2026,C6015,Ruth Bailey,its,Fashion,5,21871.75,98458.05,COD
A17288,12/01/2026,C6610,Eric Carter,consider,Home,1,29799.59,27155.25,NetBanking
A17289,07/01/2026,C2961,Ryan Mcdowell,type,Fashion,1,12622.11,9094.17,UPI
A17290,06/01/2026,C4224,Christopher Yates,these,Electronics,2,6360.76,11036.94,UPI
A17291,30/01/2026,C4421,Rickey Cook,buy,Fashion,1,22523.87,19398.28,COD
A17292,12/01/2026,C1610,Michael Gibson,general,Home,1,9620.98,7992.79,NetBanking
A17293,03/01/2026,C1663,Corey Phillips DDS,vote,Home,2,35549.91,65490.55,UPI
A17294,18/01/2026,C9591,Mariah Owens,send,Electronics,4,1866.59,5966.73,UPI
A17295,01/02/2026,C5538,Daniel Murphy,type,Electronics,1,5234.29,4206.27,Card
A17296,12/01/2026,C1724,Michael Pham,society,Electronics,1,49086.89,45735.01,Card
A17297,19/01/2026,C2339,Diana Graham,doctor,Fashion,5,41375.14,178038.38,NetBanking
A17298,10/02/2026,C6024,Heidi Lopez,plant,Home,2,19376.80,31519.31,UPI
A17299,06/01/2026,C7641,Curtis Russo,sell,Electronics,2,27287.58,45397.23,NetBanking
A17300,14/01/2026,C1684,Nicholas Lewis,international,Home,2,11094.82,16503.65,NetBanking
A17301,23/01/2026,C9523,Luis Page,rock,Fashion,3,3267.36,8569.68,UPI
A17302,05/02/2026,C8998,Kristin Clayton,street,Electronics,2,18586.50,27247.10,COD
A17303,20/01/2026,C6127,Christopher Thomas,beat,Home,3,32438.79,95498.58,COD
A17304,16/01/2026,C6084,Breanna Francis,possible,Fashion,3,36844.35,96278.14,COD
A17305,26/01/2026,C3229,Guy Lee,country,Electronics,2,23363.70,38365.31,Card
A17306,20/01/2026,C1664,Casey Johnson,cause,Home,2,16781.48,31305.09,COD
A17307,03/01/2026,C9943,David Evans,do,Home,2,37969.02,69238.98,UPI
A17308,28/01/2026,C9337,Cheryl Soto,attention,Fashion,3,31045.94,67173.46,COD
A17309,13/01/2026,C5248,Richard Nelson,sense,Fashion,2,20169.18,30313.55,UPI
A17310,02/01/2026,C6154,Ashley Larson,role,Fashion,1,20233.53,19735.01,COD
A17311,25/01/2026,C4215,Robert Fox,thought,Electronics,3,7630.09,22032.65,Card
A17312,01/01/2026,C9898,Brian Wright,popular,Fashion,1,43957.00,33964.85,Card
A17313,05/02/2026,C2704,Ms. Ashley Gardner,land,Electronics,4,16499.07,64153.91,COD
A17314,24/01/2026,C5091,Valerie Lane,up,Fashion,5,6152.44,30861.84,Card
A17315,19/01/2026,C2449,Jose Adkins,pattern,Electronics,2,46644.83,92399.14,COD
A17316,03/02/2026,C3629,Nancy Adams,whatever,Fashion,3,3986.71,9611.98,COD
A17317,23/01/2026,C1161,Sheila Singh,officer,Electronics,2,1314.31,2715.97,COD
A17318,19/01/2026,C5441,Robin Hernandez,rate,Home,3,6624.06,19915.64,UPI
A17319,10/02/2026,C3032,Jeremy Ramos,century,Electronics,2,39647.72,64351.47,NetBanking
A17320,18/01/2026,C2339,Michael Powers,dog,Electronics,1,49552.81,40712.99,COD
A17321,14/01/2026,C5916,Joshua Tran,day,Home,3,17467.63,42545.75,NetBanking
A17322,23/01/2026,C8953,Jordan Jones,between,Electronics,1,26959.48,25204.15,COD
A17323,06/02/2026,C3257,Jeffrey Young,someone,Home,4,37065.69,126095.99,COD
A17324,01/02/2026,C1345,Robert Jordan,into,Electronics,5,12267.96,52827.26,Card
A17325,30/01/2026,C7702,Randy Solis,season,Electronics,3,45893.27,100615.49,NetBanking
A17326,05/01/2026,C7216,John Wang,seat,Electronics,3,13952.36,35686.76,UPI
